AnyColony, NearestNeighbor2.42646,0.079833,0.007209,0.014083,0.006667,0.005416
7.15808,0.040375,0.005541,0.009167,0.005625,0.00475
12.0615,0.01525,0.004333,0.01675,0.015208,0.012584
26.1439,0.024334,0.005166,0.0425,0.041875,0.045084
49.6804,0.029209,0.006583,0.13925,0.131583,0.215917
85.1405,0.033333,0.012709,0.686375,0.562166,1.33092
137.427,0.037875,0.011958,2.60242,2.70358,9.2305
208.202,0.033417,0.014958,14.0947,12.5757,70.636
